STATISTIC,Statistic Label,TLIST(A1),Year,C02479V04377,Garda Region,C02480V03003,Type of Offence,UNIT,VALUE
RCD06C04,Crime incident detection rate,2021,2021,20,North Western Region,7,Burglary and related offences ,%,17
RCD06C04,Crime incident detection rate,2021,2021,20,North Western Region,8,Theft and related offences ,%,37
RCD06C04,Crime incident detection rate,2021,2021,20,North Western Region,9,"Fraud, deception and related offences ",%,9
RCD06C04,Crime incident detection rate,2021,2021,20,North Western Region,10,Controlled drug offences ,%,87
RCD06C04,Crime incident detection rate,2021,2021,20,North Western Region,11,Weapons and explosives offences ,%,70
RCD06C04,Crime incident detection rate,2021,2021,20,North Western Region,12,Damage to property and to the environment  offences ,%,24
RCD06C04,Crime incident detection rate,2021,2021,20,North Western Region,13,Public order and other social code offences ,%,84
RCD06C04,Crime incident detection rate,2021,2021,20,North Western Region,15,"Offences against government, justice procedures and organisation of crime ",%,64
RCD06C04,Crime incident detection rate,2021,2021,30,Eastern Region,1,Homicide & related offences ,%,93
RCD06C04,Crime incident detection rate,2021,2021,30,Eastern Region,2,Sexual offences ,%,30
RCD06C04,Crime incident detection rate,2021,2021,30,Eastern Region,3,"Attempts/threats to murder, assaults, harassments and related offences ",%,44
RCD06C04,Crime incident detection rate,2021,2021,30,Eastern Region,4,Dangerous or negligent acts ,%,90
RCD06C04,Crime incident detection rate,2021,2021,30,Eastern Region,5,Kidnapping and related offences ,%,54
RCD06C04,Crime incident detection rate,2021,2021,30,Eastern Region,6,"Robbery, extortion and hijacking offences ",%,37
RCD06C04,Crime incident detection rate,2021,2021,30,Eastern Region,7,Burglary and related offences ,%,20
RCD06C04,Crime incident detection rate,2021,2021,30,Eastern Region,8,Theft and related offences ,%,39
RCD06C04,Crime incident detection rate,2021,2021,30,Eastern Region,9,"Fraud, deception and related offences ",%,9
RCD06C04,Crime incident detection rate,2021,2021,30,Eastern Region,10,Controlled drug offences ,%,94
RCD06C04,Crime incident detection rate,2021,2021,30,Eastern Region,11,Weapons and explosives offences ,%,72
RCD06C04,Crime incident detection rate,2021,2021,30,Eastern Region,12,Damage to property and to the environment  offences ,%,24
RCD06C04,Crime incident detection rate,2021,2021,30,Eastern Region,13,Public order and other social code offences ,%,85
RCD06C04,Crime incident detection rate,2021,2021,30,Eastern Region,15,"Offences against government, justice procedures and organisation of crime ",%,50
RCD06C04,Crime incident detection rate,2021,2021,40,Southern Region,1,Homicide & related offences ,%,92
RCD06C04,Crime incident detection rate,2021,2021,40,Southern Region,2,Sexual offences ,%,26
RCD06C04,Crime incident detection rate,2021,2021,40,Southern Region,3,"Attempts/threats to murder, assaults, harassments and related offences ",%,39
RCD06C04,Crime incident detection rate,2021,2021,40,Southern Region,4,Dangerous or negligent acts ,%,85
RCD06C04,Crime incident detection rate,2021,2021,40,Southern Region,5,Kidnapping and related offences ,%,47
RCD06C04,Crime incident detection rate,2021,2021,40,Southern Region,6,"Robbery, extortion and hijacking offences ",%,44
RCD06C04,Crime incident detection rate,2021,2021,40,Southern Region,7,Burglary and related offences ,%,30
RCD06C04,Crime incident detection rate,2021,2021,40,Southern Region,8,Theft and related offences ,%,42
RCD06C04,Crime incident detection rate,2021,2021,40,Southern Region,9,"Fraud, deception and related offences ",%,10
RCD06C04,Crime incident detection rate,2021,2021,40,Southern Region,10,Controlled drug offences ,%,92
RCD06C04,Crime incident detection rate,2021,2021,40,Southern Region,11,Weapons and explosives offences ,%,74
RCD06C04,Crime incident detection rate,2021,2021,40,Southern Region,12,Damage to property and to the environment  offences ,%,25
RCD06C04,Crime incident detection rate,2021,2021,40,Southern Region,13,Public order and other social code offences ,%,89
RCD06C04,Crime incident detection rate,2021,2021,40,Southern Region,15,"Offences against government, justice procedures and organisation of crime ",%,52
RCD06C04,Crime incident detection rate,2021,2021,IE0,State,1,Homicide & related offences ,%,88
RCD06C04,Crime incident detection rate,2021,2021,IE0,State,2,Sexual offences ,%,25
RCD06C04,Crime incident detection rate,2021,2021,IE0,State,3,"Attempts/threats to murder, assaults, harassments and related offences ",%,36
RCD06C04,Crime incident detection rate,2021,2021,IE0,State,4,Dangerous or negligent acts ,%,87
RCD06C04,Crime incident detection rate,2021,2021,IE0,State,5,Kidnapping and related offences ,%,44
RCD06C04,Crime incident detection rate,2021,2021,IE0,State,6,"Robbery, extortion and hijacking offences ",%,31
RCD06C04,Crime incident detection rate,2021,2021,IE0,State,7,Burglary and related offences ,%,22
RCD06C04,Crime incident detection rate,2021,2021,IE0,State,8,Theft and related offences ,%,35
RCD06C04,Crime incident detection rate,2021,2021,IE0,State,9,"Fraud, deception and related offences ",%,10
RCD06C04,Crime incident detection rate,2021,2021,IE0,State,10,Controlled drug offences ,%,91
RCD06C04,Crime incident detection rate,2021,2021,IE0,State,11,Weapons and explosives offences ,%,76
RCD06C04,Crime incident detection rate,2021,2021,IE0,State,12,Damage to property and to the environment  offences ,%,23
RCD06C04,Crime incident detection rate,2021,2021,IE0,State,13,Public order and other social code offences ,%,85
RCD06C04,Crime incident detection rate,2021,2021,IE0,State,15,"Offences against government, justice procedures and organisation of crime ",%,58
RCD06C04,Crime incident detection rate,2022,2022,10,Dublin Metropolitan Region,1,Homicide & related offences ,%,72
RCD06C04,Crime incident detection rate,2022,2022,10,Dublin Metropolitan Region,2,Sexual offences ,%,19
RCD06C04,Crime incident detection rate,2022,2022,10,Dublin Metropolitan Region,3,"Attempts/threats to murder, assaults, harassments and related offences ",%,24
RCD06C04,Crime incident detection rate,2022,2022,10,Dublin Metropolitan Region,4,Dangerous or negligent acts ,%,84
RCD06C04,Crime incident detection rate,2022,2022,10,Dublin Metropolitan Region,5,Kidnapping and related offences ,%,41
RCD06C04,Crime incident detection rate,2022,2022,10,Dublin Metropolitan Region,6,"Robbery, extortion and hijacking offences ",%,29
RCD06C04,Crime incident detection rate,2022,2022,10,Dublin Metropolitan Region,7,Burglary and related offences ,%,22
RCD06C04,Crime incident detection rate,2022,2022,10,Dublin Metropolitan Region,8,Theft and related offences ,%,27
RCD06C04,Crime incident detection rate,2022,2022,10,Dublin Metropolitan Region,9,"Fraud, deception and related offences ",%,13
RCD06C04,Crime incident detection rate,2022,2022,10,Dublin Metropolitan Region,10,Controlled drug offences ,%,90
RCD06C04,Crime incident detection rate,2022,2022,10,Dublin Metropolitan Region,11,Weapons and explosives offences ,%,81
RCD06C04,Crime incident detection rate,2022,2022,10,Dublin Metropolitan Region,12,Damage to property and to the environment  offences ,%,18
RCD06C04,Crime incident detection rate,2022,2022,10,Dublin Metropolitan Region,13,Public order and other social code offences ,%,80
RCD06C04,Crime incident detection rate,2022,2022,10,Dublin Metropolitan Region,15,"Offences against government, justice procedures and organisation of crime ",%,61
RCD06C04,Crime incident detection rate,2022,2022,20,North Western Region,1,Homicide & related offences ,%,78
RCD06C04,Crime incident detection rate,2022,2022,20,North Western Region,2,Sexual offences ,%,18
RCD06C04,Crime incident detection rate,2022,2022,20,North Western Region,3,"Attempts/threats to murder, assaults, harassments and related offences ",%,36
RCD06C04,Crime incident detection rate,2022,2022,20,North Western Region,4,Dangerous or negligent acts ,%,88
RCD06C04,Crime incident detection rate,2022,2022,20,North Western Region,5,Kidnapping and related offences ,%,43
RCD06C04,Crime incident detection rate,2022,2022,20,North Western Region,6,"Robbery, extortion and hijacking offences ",%,24
RCD06C04,Crime incident detection rate,2022,2022,20,North Western Region,7,Burglary and related offences ,%,20
RCD06C04,Crime incident detection rate,2022,2022,20,North Western Region,8,Theft and related offences ,%,37
RCD06C04,Crime incident detection rate,2022,2022,20,North Western Region,9,"Fraud, deception and related offences ",%,12
RCD06C04,Crime incident detection rate,2022,2022,20,North Western Region,10,Controlled drug offences ,%,84
RCD06C04,Crime incident detection rate,2022,2022,20,North Western Region,11,Weapons and explosives offences ,%,69
RCD06C04,Crime incident detection rate,2022,2022,20,North Western Region,12,Damage to property and to the environment  offences ,%,24
RCD06C04,Crime incident detection rate,2022,2022,20,North Western Region,13,Public order and other social code offences ,%,83
RCD06C04,Crime incident detection rate,2022,2022,20,North Western Region,15,"Offences against government, justice procedures and organisation of crime ",%,59
RCD06C04,Crime incident detection rate,2022,2022,30,Eastern Region,1,Homicide & related offences ,%,96
RCD06C04,Crime incident detection rate,2022,2022,30,Eastern Region,2,Sexual offences ,%,25
RCD06C04,Crime incident detection rate,2022,2022,30,Eastern Region,3,"Attempts/threats to murder, assaults, harassments and related offences ",%,40
RCD06C04,Crime incident detection rate,2022,2022,30,Eastern Region,4,Dangerous or negligent acts ,%,89
RCD06C04,Crime incident detection rate,2022,2022,30,Eastern Region,5,Kidnapping and related offences ,%,52
RCD06C04,Crime incident detection rate,2022,2022,30,Eastern Region,6,"Robbery, extortion and hijacking offences ",%,37
RCD06C04,Crime incident detection rate,2022,2022,30,Eastern Region,7,Burglary and related offences ,%,18
RCD06C04,Crime incident detection rate,2022,2022,30,Eastern Region,8,Theft and related offences ,%,38
RCD06C04,Crime incident detection rate,2022,2022,30,Eastern Region,9,"Fraud, deception and related offences ",%,11
RCD06C04,Crime incident detection rate,2022,2022,30,Eastern Region,10,Controlled drug offences ,%,94
RCD06C04,Crime incident detection rate,2022,2022,30,Eastern Region,11,Weapons and explosives offences ,%,73
RCD06C04,Crime incident detection rate,2022,2022,30,Eastern Region,12,Damage to property and to the environment  offences ,%,24
RCD06C04,Crime incident detection rate,2022,2022,30,Eastern Region,13,Public order and other social code offences ,%,84
RCD06C04,Crime incident detection rate,2022,2022,30,Eastern Region,15,"Offences against government, justice procedures and organisation of crime ",%,54
RCD06C04,Crime incident detection rate,2022,2022,40,Southern Region,1,Homicide & related offences ,%,89
RCD06C04,Crime incident detection rate,2022,2022,40,Southern Region,2,Sexual offences ,%,19
RCD06C04,Crime incident detection rate,2022,2022,40,Southern Region,3,"Attempts/threats to murder, assaults, harassments and related offences ",%,37
RCD06C04,Crime incident detection rate,2022,2022,40,Southern Region,4,Dangerous or negligent acts ,%,84
RCD06C04,Crime incident detection rate,2022,2022,40,Southern Region,5,Kidnapping and related offences ,%,42
RCD06C04,Crime incident detection rate,2022,2022,40,Southern Region,6,"Robbery, extortion and hijacking offences ",%,34
RCD06C04,Crime incident detection rate,2022,2022,40,Southern Region,7,Burglary and related offences ,%,31
RCD06C04,Crime incident detection rate,2022,2022,40,Southern Region,8,Theft and related offences ,%,42
RCD06C04,Crime incident detection rate,2022,2022,40,Southern Region,9,"Fraud, deception and related offences ",%,11
RCD06C04,Crime incident detection rate,2022,2022,40,Southern Region,10,Controlled drug offences ,%,91
RCD06C04,Crime incident detection rate,2022,2022,40,Southern Region,11,Weapons and explosives offences ,%,71
RCD06C04,Crime incident detection rate,2022,2022,40,Southern Region,12,Damage to property and to the environment  offences ,%,24
RCD06C04,Crime incident detection rate,2022,2022,40,Southern Region,13,Public order and other social code offences ,%,87
RCD06C04,Crime incident detection rate,2022,2022,40,Southern Region,15,"Offences against government, justice procedures and organisation of crime ",%,49
RCD06C04,Crime incident detection rate,2022,2022,IE0,State,1,Homicide & related offences ,%,84
RCD06C04,Crime incident detection rate,2022,2022,IE0,State,2,Sexual offences ,%,20
RCD06C04,Crime incident detection rate,2022,2022,IE0,State,3,"Attempts/threats to murder, assaults, harassments and related offences ",%,33
RCD06C04,Crime incident detection rate,2022,2022,IE0,State,4,Dangerous or negligent acts ,%,86
RCD06C04,Crime incident detection rate,2022,2022,IE0,State,5,Kidnapping and related offences ,%,44
RCD06C04,Crime incident detection rate,2022,2022,IE0,State,6,"Robbery, extortion and hijacking offences ",%,31
RCD06C04,Crime incident detection rate,2022,2022,IE0,State,7,Burglary and related offences ,%,22
RCD06C04,Crime incident detection rate,2022,2022,IE0,State,8,Theft and related offences ,%,33
RCD06C04,Crime incident detection rate,2022,2022,IE0,State,9,"Fraud, deception and related offences ",%,12
RCD06C04,Crime incident detection rate,2022,2022,IE0,State,10,Controlled drug offences ,%,91
RCD06C04,Crime incident detection rate,2022,2022,IE0,State,11,Weapons and explosives offences ,%,75
RCD06C04,Crime incident detection rate,2022,2022,IE0,State,12,Damage to property and to the environment  offences ,%,22
RCD06C04,Crime incident detection rate,2022,2022,IE0,State,13,Public order and other social code offences ,%,83
